product_id,brand,name,Label,active_count_skin,skin,price,rank
319,OLEHENRIKSEN,Balancing Force™ Oil Control Toner,Cleanser,3,Oily,26,4.4
325,KATE SOMERVILLE,ExfoliKate® Cleanser Daily Foaming Wash,Cleanser,2,Oily,38,4.5
334,CLINIQUE,Liquid Facial Soap,Cleanser,1,Oily,18,4.4
342,CLINIQUE,Clarifying Lotion 2,Cleanser,1,Oily,16,4.4
348,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,Cleanser,3,Oily,59,4.1
363,CLINIQUE,Acne Solutions Cleansing Foam,Cleanser,1,Oily,21,4.2
368,MURAD,AHA/BHA Exfoliating Cleanser,Cleanser,3,Oily,39,4.6
373,CLINIQUE,Exfoliating Scrub,Cleanser,1,Oily,22,4.7
377,OLEHENRIKSEN,Pore-Balance™ Facial Sauna Scrub,Cleanser,5,Oily,28,4.6
383,GLAMGLOW,FLASHMUD™ Brightening Treatment,Cleanser,6,Oily,59,4.1
384,MURAD,Time Release Acne Cleanser,Cleanser,4,Oily,38,4.4
390,CLINIQUE,Clarifying Lotion 3,Cleanser,2,Oily,16,4.4
392,CLINIQUE,Rinse-Off Foaming Cleanser,Cleanser,1,Oily,21,4.6
400,OLEHENRIKSEN,Truth™ On the Glow Cleansing Cloths,Cleanser,1,Oily,15,4.2
409,GLAMGLOW,SUPERCLEANSE™ Clearing Cream-to-Foam Cleanser,Cleanser,4,Oily,32,3.9
410,MURAD,Essential-C Cleanser,Cleanser,1,Oily,39,4.5
415,OLEHENRIKSEN,Find Your Balance™ Oil Control Cleanser,Cleanser,3,Oily,25,4.5
416,CLINIQUE,Pep-Start 2-in-1 Exfoliating Cleanser,Cleanser,2,Oily,19,4.5
464,KATE SOMERVILLE,Detox Daily Cleanser,Cleanser,4,Oily,36,4.3
481,CLINIQUE,Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub,Cleanser,2,Oily,24,4.2
486,MURAD,Essential-C Toner,Cleanser,1,Oily,30,4.4
488,MURAD,Renewing Cleansing Cream,Cleanser,1,Oily,39,4.5
489,GLAMGLOW,YOUTHCLEANSE™ Daily Exfoliating Cleanser,Cleanser,3,Oily,32,4.2
494,OLEHENRIKSEN,Stay Balanced™ Oil Control Cleansing Cloths,Cleanser,3,Oily,8,4.5
504,GLAMGLOW,BUBBLESHEET™ Oxygenating Deep Cleanse Mask,Cleanser,2,Oily,9,4.3
505,CLINIQUE,Clarifying Lotion 1,Cleanser,2,Oily,16,4.5
520,MURAD,Pore Reform™ Skin Smoothing Polish,Cleanser,1,Oily,34,4.5
529,KATE SOMERVILLE,Clarifying Treatment Toner,Cleanser,1,Oily,26,4.2
531,KATE SOMERVILLE,Kate's Mini Must Haves,Cleanser,1,Oily,55,0.0
538,CLINIQUE,Fresh Pressed 7-day System with Pure Vitamin C,Cleanser,4,Oily,27,4.1
542,GLAMGLOW,POWERMUD™ Dualcleanse Treatment,Cleanser,4,Oily,59,3.9
546,KATE SOMERVILLE,Gentle Daily Wash,Cleanser,1,Oily,36,4.2
550,OLEHENRIKSEN,So Nurturing™ Cleansing Cloths,Cleanser,1,Oily,15,4.0
551,MURAD,Hydro-Dynamic® Quenching Essence,Cleanser,2,Oily,78,4.3
554,OLEHENRIKSEN,Wonderfeel™ Double Cleanser,Cleanser,1,Oily,32,4.4
560,CLINIQUE,Clarifying Lotion 4,Cleanser,2,Oily,16,4.4
563,CLINIQUE,City Block Purifying Charcoal Clay Mask + Scrub,Cleanser,2,Oily,28,4.7
565,CLINIQUE,Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,Cleanser,3,Oily,29,4.9
567,MURAD,Refreshing Cleanser,Cleanser,1,Oily,39,4.4
584,DR. DENNIS GROSS SKINCARE,Alpha Beta® Extra Strength Daily Peel,Treatment,6,Oily,88,4.5
591,DR. DENNIS GROSS SKINCARE,Alpha Beta® Universal Daily Peel,Treatment,6,Oily,88,4.5
605,PETER THOMAS ROTH,Potent-C™ Power Serum,Treatment,1,Oily,95,4.3
607,DR. DENNIS GROSS SKINCARE,Ferulic Acid + Retinol Brightening Solution,Treatment,4,Oily,88,4.1
608,MURAD,Rapid Age Spot and Pigment Lightening Serum,Treatment,2,Oily,69,3.8
616,PETER THOMAS ROTH,Professional 3% Retinoid Plus,Treatment,1,Oily,82,4.6
620,PETER THOMAS ROTH,Max Complexion Correction Pads,Treatment,2,Oily,40,4.4
626,PETER THOMAS ROTH,Retinol Fusion PM,Treatment,1,Oily,65,4.4
628,PETER THOMAS ROTH,FIRMx™ Peeling Gel,Treatment,1,Oily,48,4.6
631,CLINIQUE,Clinique Smart Custom-Repair Serum,Treatment,2,Oily,60,4.0
640,MURAD,Invisiblur™ Perfecting Shield Broad Spectrum SPF 30 PA+++,Treatment,1,Oily,65,3.9
645,MURAD,Retinol Youth Renewal Serum,Treatment,2,Oily,88,4.3
647,PETER THOMAS ROTH,Un-Wrinkle Peel Pads,Treatment,4,Oily,45,4.6
649,DR. DENNIS GROSS SKINCARE,Alpha Beta® Ultra Gentle Daily Peel for Sensitive Skin,Treatment,6,Oily,88,4.3
650,IT COSMETICS,Bye Bye Breakout™ Full-Coverage Concealer,Treatment,9,Oily,28,3.9
668,CLINIQUE,Even Better Clinical Dark Spot Corrector & Optimizer,Treatment,3,Oily,80,3.1
677,MURAD,Active Retinol Renewal Kit,Treatment,3,Oily,68,5.0
681,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Serum,Treatment,1,Oily,65,4.2
683,MURAD,Revitalixir™ Recovery Serum,Treatment,2,Oily,89,4.5
689,DR. DENNIS GROSS SKINCARE,C+ Collagen Brighten & Firm Vitamin C Serum,Treatment,2,Oily,78,3.9
695,CLINIQUE,Fresh Pressed Daily Booster with Pure Vitamin C 10%,Treatment,2,Oily,19,4.0
703,PETER THOMAS ROTH,Acne System,Treatment,2,Oily,35,4.3
713,IT COSMETICS,Bye Bye Lines Serum™ Advanced Anti-Aging Wrinkle-Smoothing Miracle Concentrate,Treatment,4,Oily,58,4.1
714,MURAD,Eye Lift Firming Treatment,Treatment,1,Oily,68,4.0
716,PETER THOMAS ROTH,PROfessional Strength 40% Triple Acid Peel,Treatment,3,Oily,88,4.0
720,MURAD,Rapid Resurfacing Peel,Treatment,1,Oily,44,4.7
721,PETER THOMAS ROTH,Acne-Clear Invisible Dots,Treatment,2,Oily,30,3.6
727,IT COSMETICS,Bye Bye Pores Primer™ Oil-Free Poreless Skin-Perfecting Serum Primer,Treatment,5,Oily,38,3.6
728,MURAD,Outsmart Acne Clarifying Treatment,Treatment,3,Oily,44,4.3
730,PETER THOMAS ROTH,Therapeutic Sulfur Mask Acne Treatment Mask,Treatment,3,Oily,47,4.6
735,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Wrinkle Recovery Peel,Treatment,4,Oily,88,4.4
737,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Hydration Booster,Treatment,6,Oily,68,4.4
742,PETER THOMAS ROTH,Un-Wrinkle® Turbo Face Serum,Treatment,2,Oily,150,3.7
744,MURAD,Post-Acne Spot Lightening Gel,Treatment,2,Oily,65,3.7
746,CLINIQUE,Repairwear Laser Focus,Treatment,1,Oily,50,4.1
747,CLINIQUE,Acne Solutions Clear Skin System Starter Kit,Treatment,3,Oily,28,4.0
751,MURAD,Advanced Acne & Wrinkle Reducer,Treatment,6,Oily,52,4.0
752,PETER THOMAS ROTH,AHA/BHA Acne Clearing Gel,Treatment,2,Oily,54,0.0
754,MURAD,Acne Body Wash,Treatment,3,Oily,40,4.1
762,PETER THOMAS ROTH,20% Glycolic Solutions Jumbo Peel Swab,Treatment,3,Oily,48,4.3
764,MURAD,Acne Clearing Solution,Treatment,2,Oily,42,3.9
773,MURAD,Rapid Collagen Infusion,Treatment,2,Oily,84,4.2
791,MURAD,Advanced Active Radiance® Serum,Treatment,3,Oily,90,4.2
793,PETER THOMAS ROTH,Instant Firmx™,Treatment,1,Oily,48,3.7
801,MURAD,Complete Reform,Treatment,2,Oily,78,4.5
805,CLINIQUE,Acne Solutions All-Over Clearing Treatment Oil-Free,Treatment,2,Oily,24,4.0
807,MURAD,Intensive-C® Radiance Peel,Treatment,5,Oily,55,4.5
815,PETER THOMAS ROTH,FIRMx Growth Factor Extreme Neuropeptide Serum,Treatment,2,Oily,150,4.2
819,CLINIQUE,Sculptwear Lift and Contour Serum for Face and Neck,Treatment,2,Oily,56,3.8
824,CLINIQUE,Acne Solutions Clearing Concealer,Treatment,2,Oily,18,3.6
827,PETER THOMAS ROTH,Mask Frenzy,Face Mask,2,Oily,75,4.8
830,SEPHORA COLLECTION,Face Mask Magic,Face Mask,4,Oily,25,5.0
839,ORIGINS,Mini Mask Musts,Face Mask,7,Oily,28,4.1
842,DR. JART+,Sheet Masks,Face Mask,1,Oily,7,4.2
843,ORIGINS,Clear Improvement® Active Charcoal Mask to Clear Pores,Face Mask,3,Oily,28,4.3
844,ORIGINS,Drink Up™ Intensive Overnight Mask to Quench Skin's Thirst,Face Mask,1,Oily,28,4.6
845,PETER THOMAS ROTH,24K Gold Pure Luxury Lift & Firm Hydra-Gel Eye Patches,Face Mask,2,Oily,75,4.1
848,SEPHORA COLLECTION,Experiential Masks Set,Face Mask,4,Oily,18,5.0
851,PETER THOMAS ROTH,Pumpkin Enzyme Mask Enzymatic Dermal Resurfacer,Face Mask,2,Oily,58,4.7
857,ORIGINS,Original Skin™ Retexturizing Mask with Rose Clay,Face Mask,4,Oily,28,4.7
862,ORIGINS,Out of Trouble™ 10 Minute Mask to Rescue Problem Skin,Face Mask,4,Oily,28,4.4
864,GLAMGLOW,The Ultimate Glow Set,Face Mask,7,Oily,169,0.0
866,SEPHORA COLLECTION,Hand Mask,Face Mask,1,Oily,5,4.1
869,SEPHORA COLLECTION,Hand Mask - Avocado,Face Mask,1,Oily,5,3.7
878,DR. JART+,Water Replenishment Cotton Sheet Mask,Face Mask,1,Oily,7,4.6
881,DR. JART+,Dermask Water Jet Vital Hydra Solution™,Face Mask,2,Oily,6,4.6
887,SEPHORA COLLECTION,Clay Mask,Face Mask,3,Oily,8,4.3
889,SEPHORA COLLECTION,Face Mask - Green Tea - Mattifying,Face Mask,3,Oily,6,4.3
890,SEPHORA COLLECTION,Mud Mask Purifying & Mattifying,Face Mask,3,Oily,20,4.5
895,SEPHORA COLLECTION,Crazy for Clay!,Face Mask,3,Oily,18,4.0
897,GLAMGLOW,GLAMGLOW x MY LITTLE PONY® #GLITTERMASK GRAVITYMUD™ Firming Treatment,Face Mask,1,Oily,59,3.9
898,DR. JART+,Shake & Shot™ Rubber Masks,Face Mask,1,Oily,12,4.1
901,SEPHORA COLLECTION,SUPERMASK - The Golden Mask,Face Mask,1,Oily,6,2.6
906,GLAMGLOW,#GLITTERMASK GRAVITYMUD™ Firming Treatment,Face Mask,1,Oily,59,4.3
909,PETER THOMAS ROTH,Irish Moor Mud Purifying Black Mask,Face Mask,4,Oily,58,4.4
915,DR. JART+,Cicapair™ Tiger Grass Nightly Re.Pair Mask,Face Mask,1,Oily,48,4.3
919,SEPHORA COLLECTION,Face Mask - Coconut - Nourishing,Face Mask,1,Oily,6,3.5
928,DR. JART+,Water Fuse Hydro Sleep Mask,Face Mask,2,Oily,48,4.4
931,SEPHORA COLLECTION,Sleeping Mask - Rose,Face Mask,1,Oily,4,4.3
933,GLAMGLOW,INSTAMUD 60 Second Pore-Refining Treatment,Face Mask,5,Oily,42,4.1
934,SEPHORA COLLECTION,SUPERMASK - The Silver Mask,Face Mask,1,Oily,6,4.8
935,SEPHORA COLLECTION,Sleeping Mask - Pearl,Face Mask,1,Oily,4,4.0
937,DR. JART+,Clear Skin Lover Rubber Mask,Face Mask,1,Oily,12,4.2
939,DR. JART+,Dermask Water Jet Soothing Hydra Solution™,Face Mask,1,Oily,6,4.1
942,DR. JART+,Ceramidin™ Facial Mask,Face Mask,1,Oily,6,4.6
950,DR. JART+,Dermask Micro Jet Clearing Solution™,Face Mask,4,Oily,9,4.4
951,ORIGINS,Plantscription™ Powerful Lifting Overnight Mask,Face Mask,1,Oily,63,4.5
959,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Face Mask,Face Mask,3,Oily,40,4.5
961,SEPHORA COLLECTION,SUPERMASK - The Mud Mask,Face Mask,2,Oily,6,4.6
962,DR. JART+,Brightening Infusion Hydrogel Mask,Face Mask,1,Oily,7,3.8
964,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Bright Dark Spot Correcting Night Mask,Face Mask,2,Oily,59,3.8
966,SEPHORA COLLECTION,Sleeping Mask - Coconut Water,Face Mask,1,Oily,4,5.0
967,SEPHORA COLLECTION,Face Mask - Algae,Face Mask,1,Oily,6,4.7
969,SEPHORA COLLECTION,Nose Strip,Face Mask,1,Oily,3,2.8
974,SEPHORA COLLECTION,Sleeping Mask - Aloe Vera,Face Mask,1,Oily,4,5.0
975,PETER THOMAS ROTH,24K Gold Mask Pure Luxury Lift & Firm Mask,Face Mask,1,Oily,80,3.4
976,SEPHORA COLLECTION,Hydrating Lip Mask,Face Mask,1,Oily,3,3.0
979,DR. JART+,Shake & Shot™ Rubber Brightening Mask,Face Mask,1,Oily,12,4.3
987,SEPHORA COLLECTION,Lip Mask,Face Mask,1,Oily,3,3.2
988,GLAMGLOW,BUBBLESHEET™ Oxygenating Deep Cleanse Mask - Breast Cancer Awareness Edition,Face Mask,2,Oily,9,5.0
989,SEPHORA COLLECTION,Polishing Mask,Face Mask,2,Oily,20,3.7
992,SEPHORA COLLECTION,Gel Mask Hydrating & Quenching,Face Mask,2,Oily,20,4.8
1005,PETER THOMAS ROTH,Hungarian Thermal Water Mineral-Rich Atomic Heat Mask,Face Mask,2,Oily,58,4.0
1025,DR. JART+,Dermask Micro Jet Brightening Solution™,Face Mask,2,Oily,9,4.0
1030,DR. JART+,Shake & Shot™ Rubber Firming Mask,Face Mask,1,Oily,12,3.8
1037,ORIGINS,RitualiTea™ Matcha Madness™ Revitalizing Powder Face Mask with Matcha & Green Tea,Face Mask,2,Oily,36,3.8
1038,DR. JART+,Pore Master Patch,Face Mask,1,Oily,7,3.4
1040,SEPHORA COLLECTION,After-Sun Mask - Watermelon,Face Mask,1,Oily,5,4.3
1056,SEPHORA COLLECTION,Jelly Mask Moisturizing & Energizing,Face Mask,2,Oily,19,4.6
1057,ORIGINS,Dragon Fruit Brightening Superfruit Mask,Face Mask,1,Oily,27,3.8
1062,ORIGINS,GinZing™ Peel-Off Mask to Refine and Refresh,Face Mask,1,Oily,28,3.0
1064,SEPHORA COLLECTION,Peel-off Mask,Face Mask,3,Oily,20,3.6
1067,ORIGINS,Flower Fusion™ Lavender Soothing Sheet Mask,Face Mask,1,Oily,7,4.3
1071,ORIGINS,Flower Fusion™ Rose Hydrating Sheet Mask,Face Mask,1,Oily,7,3.8
1074,ORIGINS,Flower Fusion™ Raspberry Refreshing Sheet Mask,Face Mask,1,Oily,7,4.6
1079,SEPHORA COLLECTION,SUPERMASK - The Primer Mask,Face Mask,1,Oily,6,4.2
1081,ORIGINS,Flower Fusion™ Violet Nourishing Sheet Mask,Face Mask,1,Oily,7,3.6
1089,ORIGINS,By All Greens™ Foaming Deep Cleansing Mask,Face Mask,4,Oily,30,3.9
1090,ORIGINS,Flower Fusion™ Orange Radiance-Boosting Sheet Mask,Face Mask,1,Oily,7,3.8
1106,CLINIQUE,All About Eyes™ Rich,Eye cream,2,Oily,32,4.2
1110,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Triple Correction Eye Serum,Eye cream,4,Oily,69,3.8
1113,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Hydra-Gel Eye Patches,Eye cream,2,Oily,52,4.4
1122,CLINIQUE,All About Eyes,Eye cream,3,Oily,32,4.1
1127,FIRST AID BEAUTY,Eye Duty Triple Remedy A.M. Gel Cream,Eye cream,2,Oily,36,4.1
1132,PETER THOMAS ROTH,Cucumber De-Tox™ Hydra-Gel Eye Patches,Eye cream,3,Oily,48,4.1
1134,PETER THOMAS ROTH,Mega Rich Intensive Anti-Aging Cellular Eye Creme,Eye cream,4,Oily,65,4.2
1136,PETER THOMAS ROTH,Potent-C™ Power Eye Cream,Eye cream,1,Oily,65,4.4
1137,CLINIQUE,Pep-Start Eye Cream,Eye cream,1,Oily,26,3.7
1154,FIRST AID BEAUTY,"Eye Duty Triple Remedy: Brighten, Depuff and Smooth",Eye cream,2,Oily,36,4.0
1163,CLINIQUE,Repairwear Laser Focus Wrinkle Correcting Eye Cream,Eye cream,3,Oily,45,3.9
1171,CLINIQUE,All About Eyes Serum De-Puffing Eye Massage,Eye cream,1,Oily,32,3.8
1175,FIRST AID BEAUTY,5 in 1 Eye Cream,Eye cream,2,Oily,32,3.9
1187,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Eye Cream,Eye cream,4,Oily,69,3.4
1188,FIRST AID BEAUTY,Eye Duty Triple Remedy Overnight Balm,Eye cream,3,Oily,38,3.7
1195,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Dew It Right Eye Gel,Eye cream,2,Oily,48,3.9
1202,PETER THOMAS ROTH,Instant FIRMx Eye™,Eye cream,1,Oily,38,3.6
1206,DR. DENNIS GROSS SKINCARE,C+ Collagen Brighten & Firm Eye Cream,Eye cream,2,Oily,65,3.5
1208,PETER THOMAS ROTH,Un-Wrinkle Eye,Eye cream,2,Oily,100,3.8
1211,PHILOSOPHY,Ultimate Miracle Worker Eye Cream,Eye cream,4,Oily,70,4.0
1214,CLINIQUE,Clinique Smart Custom-Repair Eye Treatment,Eye cream,1,Oily,50,3.7
1216,CLINIQUE,Even Better Eyes Dark Circle Corrector,Eye cream,3,Oily,42,3.3
1224,PETER THOMAS ROTH,Power K Eye Rescue®,Eye cream,2,Oily,100,3.3
1232,FIRST AID BEAUTY,Detox Eye Roller,Eye cream,2,Oily,26,3.4
1237,PETER THOMAS ROTH,Retinol Fusion PM Eye Cream,Eye cream,3,Oily,55,3.7
1239,PHILOSOPHY,Ultimate Miracle Worker Fix Eye Power-Treatment,Eye cream,3,Oily,68,3.9
1243,PHILOSOPHY,Purity Made Simple Hydra-Bounce Eye Gel,Eye cream,2,Oily,24,3.3
1255,PHILOSOPHY,Renewed Hope In A Jar Eye,Eye cream,1,Oily,51,3.7
1259,FIRST AID BEAUTY,Hello FAB Kona Eye Stick,Eye cream,2,Oily,24,3.7
1261,PETER THOMAS ROTH,FIRMx™ 360 Eye Renewal,Eye cream,1,Oily,75,4.0
1272,PHILOSOPHY,Time In A Bottle For Eyes 100% In-Control,Eye cream,3,Oily,65,3.9
1281,PHILOSOPHY,Take a Deep Breath Oxygenating Eye Gel Cream,Eye cream,2,Oily,42,4.1
1296,PHILOSOPHY,Uplifting Miracle Worker Eye Cream,Eye cream,1,Oily,69,3.1
1314,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,Sun protect,1,Oily,65,4.7
1328,PETER THOMAS ROTH,Max Sheer All Day Moisture Defense Lotion SPF 30 Sunscreen Lotion,Sun protect,3,Oily,42,4.1
1329,PETER THOMAS ROTH,Max Mineral Naked Broad Spectrum SPF 45,Sun protect,1,Oily,38,4.6
1335,MURAD,Perfecting Day Cream Broad Spectrum SPF 30 PA+++,Sun protect,3,Oily,54,4.2
1348,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Dry Combination Skin,Sun protect,2,Oily,55,4.3
1367,PETER THOMAS ROTH,Instant Mineral SPF 45,Sun protect,1,Oily,30,3.4
1370,CLINIQUE,Superdefense SPF 20 Age Defense Moisturizer Combination Oily to Oily,Sun protect,1,Oily,48,4.0
1380,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Very Dry to Dry Skin,Sun protect,2,Oily,55,4.4
1389,MURAD,Balancing Moisturizer Broad Spectrum SPF 15 PA++,Sun protect,3,Oily,40,3.7
1391,MURAD,Resurgence® Age–Balancing Moisture Broad Spectrum SPF 30,Sun protect,1,Oily,72,4.3
1397,CLINIQUE,Repairwear Uplifting Firming Cream Broad Spectrum SPF 15,Sun protect,1,Oily,64,3.8
1408,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Very Dry to Dry Combination Skin,Sun protect,1,Oily,50,4.4
1420,KATE SOMERVILLE,UncompliKated SPF 50 Soft Focus Makeup Setting Spray,Sun protect,1,Oily,38,3.2
1421,CLINIQUE,City Block Sheer Oil-Free Daily Face Protector SPF 25,Sun protect,1,Oily,26,4.1
1426,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Combination Oily Skin,Sun protect,2,Oily,55,4.3
1440,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Combination Oily to Oily Skin,Sun protect,1,Oily,50,3.7
1446,CLINIQUE,Oil-Free Face Cream Broad Spectrum SPF 30,Sun protect,1,Oily,26,3.3
1461,PETER THOMAS ROTH,Oily Problem Skin Instant Mineral Powder SPF 30,Sun protect,4,Oily,30,3.7
1464,IT COSMETICS,Anti-Aging Armour™ Super Smart Skin-Perfecting Beauty Fluid SPF 50+,Sun protect,6,Oily,38,4.1
1466,KATE SOMERVILLE,Daily Deflector™ Moisturizer Broad Spectrum SPF 50+,Sun protect,5,Oily,48,3.9
1468,KATE SOMERVILLE,Daily Deflector™ Waterlight Broad Spectrum SPF 50+ PA+++ Anti-Aging Sunscreen,Sun protect,1,Oily,48,3.6
